video_id,channel_id,channel_name,title,description,published_at,view_count,like_count,comment_count,has_transcript,transcript_word_count,title_clean,description_clean,pub_date,pub_date_norm,asx_return_T0,asx_return_T1,asx_return_T3,asx_close_T0
lIaH284SjkE,UC9zht-CIH1GqiO8dJ7BRRGQ,Morningstar Australia,Can You Retire on Dividends Alone? 4% Rule vs Aussie Dividends,"Can you retire without ever selling your investments - Just by living off dividends? In this video, Mark and Joseph discuss the ...",2025-07-01 06:13:16+00:00,15716,160,12,False,0,Can You Retire on Dividends Alone? 4% Rule vs Aussie Dividends,"Can you retire without ever selling your investments - Just by living off dividends? In this video, Mark and Joseph discuss the .",2025-07-01,2025-07-01,-0.00014050025636436203,0.006626849998959461,0.0008376411126482797,8541.099609375
6QRRUkROyA8,UC0D00xHLeJ5X7Cb3G7nfL6g,Raymond La,How To Build A Dividend Portfolio For Beginner Investors In Australia,"In this video, we'll cover how to build a dividend stock portfolio in Australia in 2024. By the end of this video, you will learn ...",2024-08-05 08:30:23+00:00,26493,564,32,False,0,How To Build A Dividend Portfolio For Beginner Investors In Australia,"In this video, we'll cover how to build a dividend stock portfolio in Australia in 2024. By the end of this video, you will learn .",2024-08-05,2024-08-05,-0.036962444661726046,0.0040524994253618996,-0.0023117230498205243,7649.60009765625
BGdc9xRPedY,UCDa21MKyIA2wRdd-g55P5Jw,Joyee Yang,Dividend Investing Secrets Explained | Investing for Complete Beginners,Join me LIVE for 90-minutes for my Investing Masterclass on January 27th @7pm EST: https://joyeeyangfinance.com/register ...,2025-04-27 15:04:54+00:00,354783,16456,1056,False,0,Dividend Investing Secrets Explained | Investing for Complete Beginners,Join me LIVE for 90-minutes for my Investing Masterclass on January 27th @7pm EST: .,2025-04-27,2025-04-27,,0.003626904650406715,0.006889214802304089,
a--O2cqbKF4,UC0D00xHLeJ5X7Cb3G7nfL6g,Raymond La,8 BEST High Yield Dividend ETFs in Australia 2026,These are 8 of the best high-yield dividend ETFs in Australia for passive income. ▽ ▽ MOOMOO Sign up to Moomoo and get ...,2025-12-24 08:00:00+00:00,29221,717,40,False,0,8 BEST High Yield Dividend ETFs in Australia 2026,These are 8 of the best high-yield dividend ETFs in Australia for passive income. MOOMOO Sign up to Moomoo and get .,2025-12-24,2025-12-24,-0.0037518331988608544,-0.004222442760256961,-0.0003211853498253925,8762.7001953125
ezAYWJhcIwg,UCwL7GQcddxOZFeC2v8qdWoA,Tracey Edwards,The 3 Best Dividend Stocks This Month (July 2025) 🇦🇺 [Australia],"In this video, I discuss my top three dividend stocks for July 2025, sharing my research process. I explain how I evaluate ...",2025-07-04 05:16:26+00:00,13212,546,61,False,0,The 3 Best Dividend Stocks This Month (July 2025) [Australia],"In this video, I discuss my top three dividend stocks for July 2025, sharing my research process. I explain how I evaluate .",2025-07-04,2025-07-04,0.0008376411126482797,-0.001592490446646555,-0.006064765939094108,8603.0
DmOW-5hgyrU,UCnyVuY5IqwgbGmwolhxd1vQ,Irene Zhu,Can You Retire on Dividends in Australia? How Much do You Actually Need?,"Can you really retire and live off dividends in Australia? With ASX dividend yields averaging over 5% (including franking credits), ...",2025-12-08 20:58:01+00:00,11479,215,33,False,0,Can You Retire on Dividends in Australia? How Much do You Actually Need?,"Can you really retire and live off dividends in Australia? With ASX dividend yields averaging over 5% (including franking credits), .",2025-12-08,2025-12-08,-0.0011812034386546877,-0.004464078458352949,0.0014685885727827586,8624.400390625
j9cabqYa5XQ,UCOYBaRNdosHLQvIZc1DNHDg,Invest With Queenie,3 Best high dividend yield ETFs in Australia 💸,,2025-08-08 08:38:20+00:00,7882,153,10,False,0,3 Best high dividend yield ETFs in Australia,nan,2025-08-08,2025-08-08,-0.0027516339623551156,0.004280659579729118,-0.006046774670470101,8807.099609375
QwJY6tDvOhI,UC_7HfgK3NI-Z0tf-Ib1d9kw,Steve | Call to Leap,How To Get Dividends Every Month,Want to build a dividend portfolio but don't know what to buy? Here are some solid dividend stocks you can screenshot and ...,2025-03-26 23:00:45+00:00,266675,10832,447,False,0,How To Get Dividends Every Month,Want to build a dividend portfolio but don't know what to buy? Here are some solid dividend stocks you can screenshot and .,2025-03-26,2025-03-26,0.007113629209946515,-0.0037504688086010818,-0.017364081390159103,7999.0
6yXioa3Hp8o,UCfmaldKMEUc5qXeIQ7zEBeA,Australian Investment Education,💰😎☝️Franking Credits: The Tax Hack Hiding in Dividends,"Watch the full episode of ""2025 Australian Tax Tips: Smart Hacks You Need to Know!",2025-05-20 05:00:10+00:00,2653,43,1,False,0,Franking Credits: The Tax Hack Hiding in Dividends,"Watch the full episode of ""2025 Australian Tax Tips: Smart Hacks You Need to Know!",2025-05-20,2025-05-20,0.0058106831240489765,0.005213764459903514,0.001461328713103116,8343.2998046875
3mATD54aJc0,UC4SK8IQ_u14VjUE8KtugSmw,Ryne Williams,This Dividend Stock Pays Me The Most Income 💰,GET MY DIVIDEND PORTFOLIO SPREADSHEET (FREE) ▻ https://www.retirewithryne.com/free-portfolio-tracker FOLLOW MY ...,2024-04-15 20:09:37+00:00,1009148,24385,657,False,0,This Dividend Stock Pays Me The Most Income,GET MY DIVIDEND PORTFOLIO SPREADSHEET (FREE) FOLLOW MY .,2024-04-15,2024-04-15,-0.004571088867612705,-0.018058690744920947,0.0047990953417664795,7752.5
MZktHOFk-_Y,UC4SK8IQ_u14VjUE8KtugSmw,Ryne Williams,"How Much My $88,000 Portfolio Pays Me In Dividends 💰",GET MY DIVIDEND PORTFOLIO SPREADSHEET (FREE) ▻ https://www.retirewithryne.com/free-portfolio-tracker ✓ START ...,2024-12-20 21:59:52+00:00,1311564,25301,862,False,0,"How Much My $88,000 Portfolio Pays Me In Dividends",GET MY DIVIDEND PORTFOLIO SPREADSHEET (FREE) START .,2024-12-20,2024-12-20,-0.012389534155954673,0.01668521251704469,0.004975052867583818,8067.0
391UVG8Twac,UC6_HYRP3E1KpJVg3ra7p3gQ,Bryan Invest,Best Australian Dividend ETF in 2026? (VHY ETF Review),"In this video, I'm going to provide a full review and share my thoughts on VHY which is a very popular high dividend yield ETF ...",2025-06-08 09:03:58+00:00,25821,614,74,False,0,Best Australian Dividend ETF in 2026? (VHY ETF Review),"In this video, I'm going to provide a full review and share my thoughts on VHY which is a very popular high dividend yield ETF .",2025-06-08,2025-06-08,,0.008396256133976765,-0.003142421669616091,
5zrMq_n8nm0,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,"Where I’d invest a $5,000 beginner portfolio",Where to invest $5000 in Australia for beginners. I was asked where I'd invest $5000 in shares and ETFs. My investment choices ...,2025-02-23 04:26:31+00:00,9954,166,35,False,0,"Where Id invest a $5,000 beginner portfolio",Where to invest $5000 in Australia for beginners. I was asked where I'd invest $5000 in shares and ETFs. My investment choices .,2025-02-23,2025-02-23,,0.0014464453264737553,-0.0013572867802942312,
V_yHVS8eH8A,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Investing in US stocks from Australia (step by step),"Rask Invest LIVE is back! Welcome to episode 4 of Rask Invest LIVE, with your host Owen Rask, Chief Investment Officer of Rask ...",2024-08-22 15:40:58+00:00,3639,78,10,False,0,Investing in US stocks from Australia (step by step),"Rask Invest LIVE is back! Welcome to episode 4 of Rask Invest LIVE, with your host Owen Rask, Chief Investment Officer of Rask .",2024-08-22,2024-08-22,0.002059796517071444,-0.00038620875249162356,-0.001645099225369484,8027.0
mChmwgxEZcQ,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Investing in ETFs for Kids | How to Build Wealth for Their Future,Investing in ETFs for Kids | How to Build Wealth for Their Future Can kids buy shares? What's the best way to invest for ...,2025-03-13 03:15:44+00:00,821,4,0,False,0,Investing in ETFs for Kids | How to Build Wealth for Their Future,Investing in ETFs for Kids | How to Build Wealth for Their Future Can kids buy shares? What's the best way to invest for .,2025-03-13,2025-03-13,-0.004764852781281581,0.005239330650604224,0.0008021039468772972,7749.10009765625
TOHpf9X5tM8,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,"4 micro cap ASX stocks for 2026: RHI, EZL, RDY &amp; SRZ [Part 3/3]","In this Australian Investors Podcast episode, your host Owen Rask speaks with Luke Laretive and Ben Richards of Seneca ...",2025-12-26 20:00:23+00:00,4340,73,9,False,0,"4 micro cap ASX stocks for 2026: RHI, EZL, RDY &amp; SRZ [Part 3/3]","In this Australian Investors Podcast episode, your host Owen Rask speaks with Luke Laretive and Ben Richards of Seneca .",2025-12-26,2025-12-26,,-0.004222442760256961,-0.0003211853498253925,
JO0YOPGmtjk,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Where to invest $500 in Australia right now (brokers &amp; ETFs) #financialplanner,Replying to @Grace Muller Where to invest $500? All investors neeed a broker/app/platform. From there ETFs have made ...,2025-04-11 08:16:11+00:00,7598,106,21,False,0,Where to invest $500 in Australia right now (brokers &amp; ETFs) #financialplanner,Replying to @Grace Muller Where to invest $500? All investors neeed a broker/app/platform. From there ETFs have made .,2025-04-11,2025-04-11,-0.00818461358007827,0.013352526993559044,-0.00036078344928103245,7646.5
ApxQv4ddRqk,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,How to get rich (the smart way),Learn how to build real wealth in Australia without falling for scams. Discover five proven strategies for your first $100k and the ...,2025-08-06 05:00:13+00:00,17833,437,66,False,0,How to get rich (the smart way),Learn how to build real wealth in Australia without falling for scams. Discover five proven strategies for your first $100k and the .,2025-08-06,2025-08-06,0.00835763493373154,-0.0013907984684984331,0.004280659579729118,8843.7001953125
rW1ERtm526M,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Building a $100k ETF portfolio with Jess Leung from Global X,ETF portfolio manager Jess Leung from Global X joins the Australian Investors Podcast to build a $100k ETF portfolio and share ...,2025-09-24 05:01:03+00:00,22384,316,43,False,0,Building a $100k ETF portfolio with Jess Leung from Global X,ETF portfolio manager Jess Leung from Global X joins the Australian Investors Podcast to build a $100k ETF portfolio and share .,2025-09-24,2025-09-24,-0.009202046940441355,0.0009698214387585669,0.008545991295317412,8764.5
pU5ToaF4xyM,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,5 ways to grow your super (AustralianSuper &amp; HostPlus),"Learn 5 practical strategies to grow your superannuation faster, from fees to investment choices, contributions, and government ...",2025-07-16 05:00:52+00:00,80458,1089,132,False,0,5 ways to grow your super (AustralianSuper &amp; HostPlus),"Learn 5 practical strategies to grow your superannuation faster, from fees to investment choices, contributions, and government .",2025-07-16,2025-07-16,-0.007937151842951629,0.009016818551425887,-0.010163065593457477,8561.7998046875
L_XMqdPj_-Y,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,Personal finance foundations for investors [1/10],"Personal finance foundations for investors: learn how to set clear goals, automate savings, manage risk, and avoid common traps ...",2025-12-30 20:00:16+00:00,25288,131,6,False,0,Personal finance foundations for investors [1/10],"Personal finance foundations for investors: learn how to set clear goals, automate savings, manage risk, and avoid common traps .",2025-12-30,2025-12-30,-0.0009856614076794168,-0.0003211853498253925,,8717.099609375
uuC8a2eCWVQ,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,How to live off dividends (building an income focused portfolio),Have you ever imagined reaching a point where you don't have to work but choose to? Or you're able to work part time without ...,2024-10-28 04:30:23+00:00,34854,656,40,False,0,How to live off dividends (building an income focused portfolio),Have you ever imagined reaching a point where you don't have to work but choose to? Or you're able to work part time without .,2024-10-28,2024-10-28,0.001242214455094759,0.003369238619777448,-0.0024937536779717773,8221.5
qq0Zlbc93U4,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,"I invested $100,000 this week (what I bought)","In this short episode of The Australian Finance Podcast, your host Owen Rask, Chief Investment Officer for Rask Invest, explains ...",2025-04-09 05:00:49+00:00,20411,424,52,False,0,"I invested $100,000 this week (what I bought)","In this short episode of The Australian Finance Podcast, your host Owen Rask, Chief Investment Officer for Rask Invest, explains .",2025-04-09,2025-04-09,-0.01797603195739017,0.04536950476694912,0.013352526993559044,7375.0
PAZs5Ct-ZCM,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,4 small-cap ASX stocks with serious upside [Part 2/3],"In this Australian Investors Podcast episode, your host Owen Rask speaks with Luke Laretive and Ben Richards of Seneca ...",2025-12-23 20:00:19+00:00,12622,89,17,False,0,4 small-cap ASX stocks with serious upside [Part 2/3],"In this Australian Investors Podcast episode, your host Owen Rask speaks with Luke Laretive and Ben Richards of Seneca .",2025-12-23,2025-12-23,0.011011597878836987,-0.0037518331988608544,-0.0009856614076794168,8795.7001953125
bJj1w-VereA,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,ETF tax mistakes that cost Australians thousands,"In this Australian Investors Podcast episode, your host Owen Raszkiewicz chats with Navarre Trousselot, founder of Navexa, ...",2025-05-21 05:00:46+00:00,308011,1102,96,False,0,ETF tax mistakes that cost Australians thousands,"In this Australian Investors Podcast episode, your host Owen Raszkiewicz chats with Navarre Trousselot, founder of Navexa, .",2025-05-21,2025-05-21,0.005213764459903514,-0.0045428065844262955,1.1913713876099408e-05,8386.7998046875
grT1QjULbgc,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,With Hostplus? Avoid this potential mistake,"Owen Rask explains the difference between a ""Super fund"" and the ""investment option"" you select when you sign-up (or inside ...",2025-07-21 03:28:35+00:00,7041,37,3,False,0,With Hostplus? Avoid this potential mistake,"Owen Rask explains the difference between a ""Super fund"" and the ""investment option"" you select when you sign-up (or inside .",2025-07-21,2025-07-21,-0.010163065593457477,0.0010382778197561837,-0.0031817749469005285,8668.2001953125
uAOuxqGWew8,UCvOPFdkhCBIK2Y5QbDtOZXA,Rask,"Our checklist for choosing an active investment (ETFs, managed funds &amp; more)","Do humans add value to investing? Mitchell Sneddon, our Head of Funds Management at Rask, shares his checklist for choosing ...",2024-10-30 06:00:29+00:00,2107,38,1,False,0,"Our checklist for choosing an active investment (ETFs, managed funds &amp; more)","Do humans add value to investing? Mitchell Sneddon, our Head of Funds Management at Rask, shares his checklist for choosing .",2024-10-30,2024-10-30,-0.008340238003660683,-0.0024937536779717773,0.00564126398858944,8180.39990234375
bofD2WHmPo8,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,"ASX Hits Record Highs, Dividend Reinvestment Plans Explained &amp; Experts Reviews Listener&#39;s Portfolio","In this episode of Equity Mates Investing, we delve into the latest news as the ASX 200 hits all-time highs, explore the ins and outs ...",2024-07-22 23:58:55+00:00,1241,28,0,False,0,"ASX Hits Record Highs, Dividend Reinvestment Plans Explained &amp; Experts Reviews Listener&#39;s Portfolio","In this episode of Equity Mates Investing, we delve into the latest news as the ASX 200 hits all-time highs, explore the ins and outs .",2024-07-22,2024-07-22,-0.005005256392061286,0.0049673968220627085,-0.012870901400875434,7931.7001953125
XuQSpqkAR2U,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,ETF Explained: Vanguard U.S. Total Market Shares Index ETF (ASX: VTS) | 4000 US Companies in 1 ETF!,"Is this the best US ETF we've unpacked so far? In this ETF Explained, we look at Vanguard U.S. Total Market Shares Index ETF ...",2024-10-26 02:20:09+00:00,3044,66,0,False,0,ETF Explained: Vanguard U.S. Total Market Shares Index ETF (ASX: VTS) | 4000 US Companies in 1 ETF!,"Is this the best US ETF we've unpacked so far? In this ETF Explained, we look at Vanguard U.S. Total Market Shares Index ETF .",2024-10-26,2024-10-26,,0.001242214455094759,-0.008340238003660683,
NjBCqgj8C2w,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Is ASX Limited (ASX: ASX) a Buy or Sell? with Henry Jennings,Henry shares his views on whether ASX Limited is a buy or sell. This clip is sneak peak from a full Buy or Sell episode with Henry ...,2024-10-10 19:00:19+00:00,969,14,0,False,0,Is ASX Limited (ASX: ASX) a Buy or Sell? with Henry Jennings,Henry shares his views on whether ASX Limited is a buy or sell. This clip is sneak peak from a full Buy or Sell episode with Henry .,2024-10-10,2024-10-10,0.004348156689654159,-0.0010336860026753936,0.00794888855782494,8223.0
EGdlFHDoUcM,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Can the ASX stop sending us letters!? | Investing Explainer,In this episode we answer a question from listener Austin; Why does he get so many letters in the mail about his investments?,2024-08-29 22:41:40+00:00,958,28,1,False,0,Can the ASX stop sending us letters? | Investing Explainer,In this episode we answer a question from listener Austin; Why does he get so many letters in the mail about his investments?,2024-08-29,2024-08-29,-0.003258394455200153,0.005817181156159146,-0.0008261146391355112,8045.10009765625
HL4p5lc_uDo,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,"One Stock ETF to Rule Them All: Exploring VDHG, DHHF, VGS, and BGBL","In this clip we explore the popular ""one ETF portfolio"" concept and compare four leading ETFs: Vanguard Diversified High Growth ...",2024-09-03 08:00:17+00:00,15090,201,0,False,0,"One Stock ETF to Rule Them All: Exploring VDHG, DHHF, VGS, and BGBL","In this clip we explore the popular ""one ETF portfolio"" concept and compare four leading ETFs: Vanguard Diversified High Growth .",2024-09-03,2024-09-03,-0.0008261146391355112,-0.018844430796715717,0.0038835438438631353,8103.2001953125
nPKgG3GbyRE,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,The Best Portfolio Setup? How We Use Core &amp; Satellite | Investing Explainer,What is the best approach to setting up your investment portfolio? In this episode we answer a question from listener Anna about ...,2024-09-13 22:45:04+00:00,8963,182,6,False,0,The Best Portfolio Setup? How We Use Core &amp; Satellite | Investing Explainer,What is the best approach to setting up your investment portfolio? In this episode we answer a question from listener Anna about .,2024-09-13,2024-09-13,0.0029966079034604576,0.0026790695655660723,0.0001474278429776099,8099.89990234375
UV9G75qtO54,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,4 Steps To Replace Your Salary With Passive Income! | Investing Explainer,"Generating a passive income stream, enough to replace a salary, is the dream for many investors. But how realistic is it to actually ...",2024-10-15 07:00:18+00:00,53014,788,8,False,0,4 Steps To Replace Your Salary With Passive Income! | Investing Explainer,"Generating a passive income stream, enough to replace a salary, is the dream for many investors. But how realistic is it to actually .",2024-10-15,2024-10-15,0.00794888855782494,-0.0040512831469955435,-0.00870046217808762,8318.400390625
rZtqCZcZja0,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,ETF Explained: Betashares Diversified All Growth ETF (ASX: DHHF) | Is This the Only ETF you Need?,"We are back with another ETF Explained; covering one of the most popular ETFs in our facebook community, Betashares ...",2024-10-08 21:23:42+00:00,14504,256,1,False,0,ETF Explained: Betashares Diversified All Growth ETF (ASX: DHHF) | Is This the Only ETF you Need?,"We are back with another ETF Explained; covering one of the most popular ETFs in our facebook community, Betashares .",2024-10-08,2024-10-08,-0.003473381788146823,0.0012841052385867968,-0.0010336860026753936,8176.89990234375
A2ETOz_TbbQ,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Buy or Sell: LaserBond Ltd (ASX: LBL),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22 05:23:20+00:00,656,9,0,False,0,Buy or Sell: LaserBond Ltd (ASX: LBL),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22,2024-03-22,-0.0014649064949563417,0.005314879696351582,0.005064124489686961,7770.60009765625
a4y1jOExYng,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Is Qantas Stock a Buy or a Sell? (ASX: QAN),This clip was taken from the following Equity Mates Investing Podcast episode: https://www.youtube.com/watch?v=rOuRqNuREe8.,2024-05-09 01:02:56+00:00,2778,20,0,False,0,Is Qantas Stock a Buy or a Sell? (ASX: QAN),This clip was taken from the following Equity Mates Investing Podcast episode:,2024-05-09,2024-05-09,-0.010622064494041905,0.003548474668102264,-0.0029935735887096637,7721.60009765625
DUIkoM0hG3g,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Is This the BEST Thematic ETF in Australia? | Betashares Global Cybersecurity ETF (ASX: HACK),Is Betashares Global Cyber Security ETF (HACK) the best thematic etf on the asx? In this episode we try to answer that question.,2024-12-03 00:53:59+00:00,5406,116,1,False,0,Is This the BEST Thematic ETF in Australia? | Betashares Global Cybersecurity ETF (ASX: HACK),Is Betashares Global Cyber Security ETF (HACK) the best thematic etf on the asx? In this episode we try to answer that question.,2024-12-03,2024-12-03,0.005599001231121337,-0.003837530039078829,-0.006371756305211029,8495.2001953125
H6Tu1GdrG5o,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Buy or Sell: Alcidion Group Ltd (ASX: ALC),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22 05:38:04+00:00,297,2,0,False,0,Buy or Sell: Alcidion Group Ltd (ASX: ALC),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22,2024-03-22,-0.0014649064949563417,0.005314879696351582,0.005064124489686961,7770.60009765625
wbPxNi-_tcg,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Buy or Sell: Stealth Group Holdings Ltd (ASX: SGI),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22 05:35:00+00:00,268,3,0,False,0,Buy or Sell: Stealth Group Holdings Ltd (ASX: SGI),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22,2024-03-22,-0.0014649064949563417,0.005314879696351582,0.005064124489686961,7770.60009765625
DLa0eDrkjtU,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Approach Thematic Investing with Caution!,Sumit Gautam shares his thoughts on thematic investing. See the full ep here: https://www.youtube.com/watch?v=VpLDioDkpbg.,2024-10-12 19:30:01+00:00,754,12,0,False,0,Approach Thematic Investing with Caution!,Sumit Gautam shares his thoughts on thematic investing. See the full ep here:,2024-10-12,2024-10-12,,0.004662463289001106,-0.0040512831469955435,
037AB-YkdQI,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Buy or Sell: Envirosuite Ltd (ASX: EVS),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22 05:27:28+00:00,212,2,0,False,0,Buy or Sell: Envirosuite Ltd (ASX: EVS),"This clip was taken from the Equity Mates Investing Podcast episode ""Buy or Sell: Adam Keily with Andrew Page"".",2024-03-22,2024-03-22,-0.0014649064949563417,0.005314879696351582,0.005064124489686961,7770.60009765625
_LL0dzAy0oA,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,"Age pension and a $4,000,000 house","Since Equity Mates began, we've been welcoming Andrew Brown to come and make some bold calls to bookend our year on ...",2024-01-24 04:30:30+00:00,5611,77,0,False,0,"Age pension and a $4,000,000 house","Since Equity Mates began, we've been welcoming Andrew Brown to come and make some bold calls to bookend our year on .",2024-01-24,2024-01-24,0.0005722355619679487,0.0048143028634637375,0.002876635338550537,7519.2001953125
BHomwNcN5WM,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Is PlaySide Studios (ASX: PLY) a Buy Or Sell?,Felicity shares why she's bullish on PlaySide and how recent contracts and upgrades to FY24 revenue and EBITDA targets make ...,2024-07-29 09:24:05+00:00,582,9,0,False,0,Is PlaySide Studios (ASX: PLY) a Buy Or Sell?,Felicity shares why she's bullish on PlaySide and how recent contracts and upgrades to FY24 revenue and EBITDA targets make .,2024-07-29,2024-07-29,0.00862235929112698,-0.004555910420901754,0.0027681118057469867,7989.60009765625
vBRhB3tdDQ0,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,Stock of the day: WiseTech (WTC),"Buy, Hold, or Sell? Get the verdict on WiseTech (WTC) from our experts, Michael Gable from Fairmont Equities and Philip Pepe ...",2025-12-03 01:42:27+00:00,1732,23,6,False,0,Stock of the day: WiseTech (WTC),"Buy, Hold, or Sell? Get the verdict on WiseTech (WTC) from our experts, Michael Gable from Fairmont Equities and Philip Pepe .",2025-12-03,2025-12-03,0.0018065899328822965,0.002699203600301514,-0.0011812034386546877,8595.2001953125
LNNZU_RdAQI,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,Is Iress (ASX: IRE) well positioned for growth?,"Stock of the day: Iress (IRE) Buy, Hold, or Sell? Get the verdict on Iress (IRE) with our experts, David Lane from Ord Minnett and ...",2025-11-10 02:48:52+00:00,198,4,0,False,0,Is Iress (ASX: IRE) well positioned for growth?,"Stock of the day: Iress (IRE) Buy, Hold, or Sell? Get the verdict on Iress (IRE) with our experts, David Lane from Ord Minnett and .",2025-11-10,2025-11-10,0.00697859606936313,-0.0013702550591948581,-0.005238889638615851,8830.900390625
4aDv_Fdgxy8,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,"Stocks of the Day: data centre plays (NXT, MAQ)","Buy, Hold, or Sell? Get the verdict on NextDC (NXT) and Macquarie Technology (MAQ) from our experts, Luke Winchester from ...",2025-12-05 01:28:29+00:00,1245,20,0,False,0,"Stocks of the Day: data centre plays (NXT, MAQ)","Buy, Hold, or Sell? Get the verdict on NextDC (NXT) and Macquarie Technology (MAQ) from our experts, Luke Winchester from .",2025-12-05,2025-12-05,0.001879608513851494,-0.0011812034386546877,-0.0007570551374084245,8634.599609375
4skLLTySHXs,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,Stock of the day: TechnologyOne (TNE),"Buy, Hold, or Sell? Get an analysis on TechnologyOne (TNE) from our experts Scott Phillips from The Motley Fool and Rudi ...",2025-11-18 02:59:46+00:00,1162,28,0,False,0,Stock of the day: TechnologyOne (TNE),"Buy, Hold, or Sell? Get an analysis on TechnologyOne (TNE) from our experts Scott Phillips from The Motley Fool and Rudi .",2025-11-18,2025-11-18,-0.019371586967136034,-0.002503125447542609,-0.015924818151248576,8469.099609375
dQTCeQRWgpU,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,"Buy, Hold, or Sell Goodman Group? (ASX: GMG)","Stock of the day: Goodman Group (GMG) From our experts, Michael Gable from Fairmont Equities and Philip Pepe from Shaw and ...",2025-11-05 02:43:50+00:00,700,18,1,False,0,"Buy, Hold, or Sell Goodman Group? (ASX: GMG)","Stock of the day: Goodman Group (GMG) From our experts, Michael Gable from Fairmont Equities and Philip Pepe from Shaw and .",2025-11-05,2025-11-05,-0.0013275009420813388,0.003385571993580916,0.00697859606936313,8802.0
e7v_SfnXsi8,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,"Buy, Hold or Sell: two ASX travel stocks","Stock of the day: travel stocks (QAN, WEB) Buy, Hold, or Sell? Get the verdict on travel stocks (QAN, WEB) from our experts, Adam ...",2025-11-28 02:29:37+00:00,179,3,0,False,0,"Buy, Hold or Sell: two ASX travel stocks","Stock of the day: travel stocks (QAN, WEB) Buy, Hold, or Sell? Get the verdict on travel stocks (QAN, WEB) from our experts, Adam .",2025-11-28,2025-11-28,-0.0005917702132355318,-0.005676671536196443,0.0018065899328822965,8614.099609375
F_zuDAEP9mk,UCxvVvF_KzKLiGLQ2-MvU0KQ,ausbiz,The Stock of the Day is Telix Pharmaceuticals (ASX: TLX),"Telix Pharmaceuticals (ASX: TLX) has reported a profit of $29.7M for H1 of FY24, reporting a loss of $14.3M in the same period ...",2024-08-23 04:56:25+00:00,965,17,1,False,0,The Stock of the Day is Telix Pharmaceuticals (ASX: TLX),"Telix Pharmaceuticals (ASX: TLX) has reported a profit of $29.7M for H1 of FY24, reporting a loss of $14.3M in the same period .",2024-08-23,2024-08-23,-0.00038620875249162356,0.007552449356770907,2.4743164141360907e-05,8023.89990234375
